Data,Polarity,Subjectivity
b'12 PICHU NERFS \n1 PICHU BUFF \n\nNintendo exterminated the rat \xf0\x9f\x92\x80 https://t.co/wc7DMXV8Ix',0.0,0.0
b'@Anti Holy shit',-0.2,0.8
b'@RedWithSomeBlue IT DOES',0.0,0.0
b'The VIP badges this year are made of wood and custom etched \n\nSmash N Splash 5 is about to be SICK https://t.co/7m3mAdtIDS',-0.7142857142857143,0.8571428571428571
b'RT @seupo: girls night out \xf0\x9f\x98\x8c\xf0\x9f\x92\x85\xf0\x9f\x8f\xbb https://t.co/g5BMnrFc0Q',0.0,0.0
b'@theSirToasty This show is quietly godlike \n\nIce Bear is op',0.0,0.0
b'@MVG_Mew2King some jacob zimmerslam guy \n\nwho should start entering melee singles again \n\n:)',0.0,0.0
b'Posting it today bc @GRsmashYT has a new vid out for it\n\nhttps://t.co/sY1cJpRv4v',0.0,0.0
"b""this really was the clutchest thing I've ever done\n\nPeople will say EVO 2016 Reset was more clutch but this Game 10\xe2\x80\xa6 https://t.co/65KTQ9Xrtx""",-0.4,0.4
"b""@AdmiralFunk @zerowondering Thank you - I was thinking of Kaiji,\n\nHOWEVER Akagi is also insane\n\nI've never been so\xe2\x80\xa6 https://t.co/wOo2FdKtGe""",0.0,0.0
"b'@zerowondering This show is wild, the RPS arc is insanity'",0.1,0.4
b'@PG_ESAM @Vayseth_ @Deezus_Walks @firstwefeast @AstroPancakes @seanseaevans I think I\xe2\x80\x99m just gonna rip this off bla\xe2\x80\xa6 https://t.co/jWEd8I9YBj',0.0,0.0
"b""can't believe I JUST discovered this new Puff combo\n\nsing -&gt; forward smash -&gt; sell out\n\ncrazy effective on tri-plat\xe2\x80\xa6 https://t.co/RBj6iMLOA9""",0.13636363636363635,0.45454545454545453
b'RT @LiquidHbox: I need this jigglypuff shirt yesterday https://t.co/21XpRipzDh',0.0,0.0
b'I need this jigglypuff shirt yesterday https://t.co/21XpRipzDh',0.0,0.0
b'RT @not_esports: LMAO @LiquidHbox \n\nhttps://t.co/pSxD5ZYfZq https://t.co/2ixIGZRsQs',0.6,1.0
b'Watching the most ridiculous ultimate sets I can think of \n\nMaybe some @Maister_SSB \xf0\x9f\x91\x80\n\nThen Melee practice \xf0\x9f\x98\x88\n\nhttps://t.co/DnzNKw06RN',0.0,0.0
b'@lloD74 \xf0\x9f\x98\xae\xf0\x9f\x98\xae\xf0\x9f\x98\xae\n\nVids? You\xe2\x80\x99re crazy man',0.0,0.0
b'hey again it\xe2\x80\x99s your friendly neighborhood jigglypuff player just giving away some Jersey Mikes goodness\n\nRetweet th\xe2\x80\xa6 https://t.co/f0IxyJMkxv',0.0,0.0
b'@SmashStudiosGG @thesidehonk @MomoCon \xf0\x9f\x98\x8e',0.0,0.0
b'Memorial Day stream\n\nWatching my favorite MomoCon sets \n\nand drinking spicy water \n\nhttps://t.co/DnzNKw06RN https://t.co/zOXblAkR3i',0.0,0.0
b'Jigglypuff in the next Ultimate Patch 3.1.0. \n\nEXPECTATIONS:\n\n1. No-turnaround back air\n2. Increased weight\n3. Stro\xe2\x80\xa6 https://t.co/nwM9uXNpBG',0.0,0.0
b'Tier List for names that are the most fun to shout out really loud to get a crowd hype:\n\nS: MkLeo\n\nB: everyone else\n\nGrats @Mkleosb \xf0\x9f\x8f\x86',0.2,0.5
b':) https://t.co/t4vBKw4kqn',0.0,0.0
"b'@TrifSmash With that kind of campaign, you deserve it. \n\nSee you there bud!'",0.6,0.9
"b'After playing him online and going 1-25 versus him...\n\nI knew this guy was nuts. \n\nLast night, I called\xe2\x80\xa6 https://t.co/PHTvwnjJ7r'",0.0,0.0
"b'RT @LiquidHbox: I won MomoCon :)\n\nHappy I played well, feeling better about Smash n Splash now\n\nMost likely not gonna enter Ultimate single\xe2\x80\xa6'",0.5,0.5
b'VIKKIBOX MOMOCON TOP 32 COMMENTARY \n\nhttps://t.co/TDpvSAouI8 https://t.co/nyclnejx7R',0.5,0.5
b'RT @VikkiKitty: Whatcha doin? You should be watching MomoCon cause we getting into the good part of bracket \xf0\x9f\x91\x80 \nhttps://t.co/1AeHlTrWiE http\xe2\x80\xa6',0.7,0.6000000000000001
b'@ForrestSSBM \xf0\x9f\x92\x9a',0.0,0.0
"b'I won MomoCon :)\n\nHappy I played well, feeling better about Smash n Splash now\n\nMost likely not gonna enter Ultimat\xe2\x80\xa6 https://t.co/rxhXYoEYXc'",0.5,0.5
b'@TempoAxe &gt;:)',0.0,0.0
b'RT @theSirToasty: mfw @LiquidHbox is secretly a god at Ultimate https://t.co/7gJ6Dvk7am',0.0,0.0
b'RT @Potthoff: Where you at @Samsora_ https://t.co/7Boz9AqyAm',0.0,0.0
b'@DamianEstrada @_MandaRapp @TLDoublelift nope :(',0.0,0.0
b'@BrownTown671 The fact that you found it for $49 is nuts.',0.0,0.0
b'@TempoAxe and with pikachu\n\na true legend',0.35,0.65
b'the most cursed thing I\xe2\x80\x99ve seen https://t.co/obc7b25CcT',0.0,0.0
b'This panel was sick. https://t.co/gEFllHcG3s',-0.7142857142857143,0.8571428571428571
"b'RT @FullSail: What does it take to be a successful streamer? Tune in now and watch what @DeejayKnight, @LiquidHbox, @TheMavShow, &amp; @matthew\xe2\x80\xa6'",0.0,0.0
b'RT @TempoAxe: Do you love Melee?\n\nGO TO A TOURNAMENT',0.5,0.6
b'I\xe2\x80\x99m going to watch my favorite GOML sets on stream\n\nSick tournament no matter what\n\nFEEL FREE TO JOIN\n\nhttps://t.co/DnzNKvIvtd',0.4,0.8
b'@ThePhenomenalEE I wouldn\xe2\x80\x99t call it so much a rap album but rather \n\nIt\xe2\x80\x99s a Tyler album\n\nAnd it\xe2\x80\x99s pretty good :)',0.7,0.6000000000000001
"b'@KeytarFriend @C9Mang0 we\xe2\x80\x99re here for a good time, not a long time'",0.0,0.0
b'Since it\xe2\x80\x99s relevant - I\xe2\x80\x99m very lucky to have had someone like @LiQuiD112 who was always open and willing to discuss\xe2\x80\xa6 https://t.co/ATmcr8qBs4',0.0,0.5
b'Good stuff @C9Mang0\n\nVery proud of Melee viewership. I\xe2\x80\x99m aware it goes down when I win usually. I think upsets are\xe2\x80\xa6 https://t.co/vZ2nueXSNJ',0.8,1.0
b'Mango vs. Axe Grand Finals \n\nThis is the happiest L I\xe2\x80\x99ve ever taken LOL\n\nLong live Melee',0.21212121212121213,0.8333333333333334
b'things haven\xe2\x80\x99t been the same since the crab',0.0,0.0
b':) https://t.co/iyGYh2aLHW',0.0,0.0
b'Melee really is the sickest game',-0.4,0.4
b'I\xe2\x80\x99m chaotic good / neutral https://t.co/IMswNoE6nO',0.7,0.6000000000000001
b'RT @DetPikachuMovie: Jigglypuff found out you haven\xe2\x80\x99t seen #DetectivePikachu yet. https://t.co/sz26APbgzD',0.0,0.0
b'@spotdodge_shine defense wins championships',0.8,0.4
"b'Heading to Toronto, wonder if there\xe2\x80\x99s any tourneys happening there this weekend I can enter https://t.co/ixUxMpM9jZ'",0.0,0.0
"b'RT @darink: .@TeamLiquid shaping up to have a great year.\n\nCSGO -- iBUYPOWER win, IEM Sydney win\n\nDota 2 - MDL Macou win\n\nSmash: @LiquidHbo\xe2\x80\xa6'",0.8,0.4
b'@C9Mang0 movie was so fkn sick',-0.7142857142857143,0.8571428571428571
b'liquid is good at video game',0.14999999999999997,0.5
b'@NintendoVS :)',0.0,0.0
b'also gonna stream me going through some of the replies in like 10 min :)\n\nhttps://t.co/bwcwFIln01',0.0,0.0
b'Giving away a $20 Jersey Mikes gift card to one person that responds to this tweet with a picture of their pet OR r\xe2\x80\xa6 https://t.co/EqqD4FZdJY',0.0,0.0
b'@PenguinAnimate &lt;3',0.0,0.0
"b""n e w    v i d e o\n\nI've been trolled / stream sniped while playing Ultimate many times but THIS...\nThis takes the\xe2\x80\xa6 https://t.co/A61VVtzu5g""",0.0,0.0
b'@ssbmslurppp i saw it on an obscure facebook page on my timeline https://t.co/h8YgmF1Vu5',0.0,0.0
"b""don't share this knowledge, it's too powerful https://t.co/JR2n9RCWw9""",0.0,0.0
b'RT @MomoCon: Welcome casters @BamOfThePpl and @LiquidHbox for MomoCon 2019!\n\nMore details about all fighting game tournaments at https://t.\xe2\x80\xa6',-0.4,0.4
b'PART 2:\n\nhttps://t.co/bwcwFIln01 https://t.co/Mp8CmnvbrI',0.0,0.0
b'@Samsora_ Chill',0.0,0.0
b'@SmashNSplash Literally the best Mac N Cheese I\xe2\x80\x99ve ever had',1.0,0.3
b'@MichaelArtress Oof',0.0,0.0
"b'Disney (along with their studios, parks and cruises) currently owns or has the majority stake in:\n\nMarvel Studios\nP\xe2\x80\xa6 https://t.co/dnOqrLbZgf'",0.03125,0.45
b'@TLDoublelift yes',0.0,0.0
b'our time has come https://t.co/7GeVuYIW6B',0.0,0.0
b'@coneyzz \xf0\x9f\x92\x9a',0.0,0.0
b'GOML Melee grind off stream\n\nGOML ultimate grind on stream :)\n\nhttps://t.co/DnzNKw06RN',0.0,0.0
"b'RT @nicknaranjo1: Keanu Reeves\xe2\x80\x99 incredibly sincere, profound answer to Colbert\xe2\x80\x99s question about what happens when we die is why he must be\xe2\x80\xa6'",0.08333333333333333,1.0
b'@IronAndWine Wish I got my hands on the color vinyl remaster',0.0,0.0
b'Bees really are just spicy flies',0.0,0.0
b'RT @SportsCenter: KAWHI. GAME 7. FOR THE WIN. https://t.co/MH9CBjQ2uK',0.2,0.4
b'RT @KingJames: Best 2 words in sports!! I\xe2\x80\x99ll say it again and again and again! GAME 7',0.3,0.35
b'KAWHI LEONARD IS A LEGEND WHAT IN THE HELL WAS THAT',0.0,0.0
b'the mother of my mother beside my mother and my brother https://t.co/tdh90Qi5M0',0.0,0.0
b'to*',0.0,0.0
b'when you don\xe2\x80\x99t have fight @C9Mang0 on Mother\xe2\x80\x99s Day this year https://t.co/2nnuIT3Ylx',0.0,0.0
b'cat alarm clock https://t.co/AMNFg2j1Xz',0.0,0.0
b'RT @SmallishBear249: Shout-out to TOs lol https://t.co/m432egNhTI',0.8,0.7
b'@streamingandre Personal preference - Hbox-specific content on the Hbox channel helps with visibility and people wh\xe2\x80\xa6 https://t.co/AKvIHZ1fjC',0.0,0.0
"b""Like I mentioned, we're re-uploading some of my favorite Hungry A.F. Episodes to my YouTube channel.\n\nToday we've r\xe2\x80\xa6 https://t.co/fSZiH9OsY4""",0.0,0.0
b'@Isaac__Black \xf0\x9f\x99\x8f',0.0,0.0
b'@So_BLatanT I already did by maining puff in ultimate',0.16666666666666666,0.3333333333333333
b'@TLDoublelift go easy on them peter \nfor the sake of the children',0.0,0.0
b'@polarity_kupo \xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80',0.0,0.0
b'LMFAOAOAOO NOOOOO\n\nKILL THE AI ITS TOO POWERFUL https://t.co/WozDu6M2HI',0.0,0.0
b'I think it\xe2\x80\x99s safe to say I\xe2\x80\x99ll be streaming this game https://t.co/HTtKPdp1fh',0.04999999999999999,0.45
b'@C9Mang0 The Key &amp; Peele bunny/duck had the best lines imo',0.5,0.65
"b'Gonna get bodied for this, but...\n\nI think this looks bomb LOL\n\nI will try it day 1 and provide my findings to the\xe2\x80\xa6 https://t.co/NLYdLfecNA'",0.0,0.0
"b""RT @TLDoublelift: 10 years from now there's gonna be a lot of gamer dads telling people they could've gone pro if they tried""",0.0,0.0
b'they really got me a puff cake https://t.co/6JGUQHiV8y',0.0,0.0
b'Quick little birthday stream before FOOD \n\nhttps://t.co/DnzNKw06RN',0.0,0.0
b'@MaxKetchum_ so am I in this battle or what',0.0,0.0
"b'RT @LiquidHbox: As some of you may know, I\xe2\x80\x99m an avid vinyl collector. So for my birthday I acquired one my long-sought after \xe2\x80\x9cHoly Grails\xe2\x80\x9d.\xe2\x80\xa6'",0.25,1.0
b'@ErikDeArcos Dude....I wish',0.0,0.0
b'@moxie2D @TeamLiquid THIS IS SICK',-0.7142857142857143,0.8571428571428571
"b'RT @moxie2D: Happy bday @LiquidHbox \xf0\x9f\x8e\x81\xf0\x9f\x8e\x82\xf0\x9f\x8e\x89\nWas gonna throw in a crab and a cowboy hat for the memes, but it was looking beyond absurd and then\xe2\x80\xa6'",-0.5,1.0
"b'As some of you may know, I\xe2\x80\x99m an avid vinyl collector. So for my birthday I acquired one my long-sought after \xe2\x80\x9cHoly\xe2\x80\xa6 https://t.co/A8OcH3o3ws'",0.25,1.0
b'Streaming until I turn 26 at midnight \xf0\x9f\x8e\x82 \n\nCome and hang out + witness my trimmed beard and hair\n\nAlso ty\xe2\x80\xa6 https://t.co/icwzWfp5tS',0.0,0.0
b'there\xe2\x80\x99s nothing quite like a photographer who knows how to do their job incredibly. takes years of work and dedicat\xe2\x80\xa6 https://t.co/0k3U6RaVgZ',0.0,0.0
b'@Baer_Bill life has many doors',0.0,0.0
"b""I'm really turning 26 tomorrow\n\n\xf0\x9f\x98\xae\n\nAll things considered, not a bad run so far (in esports at least)\n\nmaybe I'll re\xe2\x80\xa6 https://t.co/Pf5lJAVKo9""",-0.2,1.0
b'The Post-Summit Stream. \n\nGoing Live now. \n\nhttps://t.co/bwcwFIln01 https://t.co/AVqwDp5bR1',0.13636363636363635,0.5
"b""update: he's a fan of the beard https://t.co/w8jPt7aNVN""",0.0,0.0
b'I need a cowboy juan emote before 7pm tonight\n\nfor....reasons',0.0,0.0
b'we haven\xe2\x80\x99t thought of a name for him yet...open to ideas \xf0\x9f\x91\x80',0.0,0.0
b'btw we got a kitten https://t.co/Fmgp9qFvL7',0.0,0.0
b'@mach1alex19 (waits for people to get through the door)',0.0,0.0
b'RT @SmashNSplash: Happiest Loss in Melee History? https://t.co/ENVJK777MO',0.0,0.0
b'@alpharadtv was my actual voice lol',0.4,0.39999999999999997
"b'tell me something, Box https://t.co/YyrkHHBUtF'",0.0,0.0
"b""RT @BTSsmash: It means forever and that's a mighty long time. Check out one of the endings to Bandersmash at #SmashSummit 8! https://t.co/9\xe2\x80\xa6""",-0.18125,0.54375
b'I\xe2\x80\x99m the only one who is happy to get hugged after a set \n\n;___;',0.0,0.0
b'WE DID IT',0.0,0.0
"b'This is currently Axe\xe2\x80\x99s stream. On his way to 3,000 subs with almost 8K viewers \n\nhttps://t.co/MORFLYJpAl let\xe2\x80\x99s get\xe2\x80\xa6 https://t.co/TvPExdg05G'",0.0,0.4
b'They were motioning to toph to give him trophy but he didn\xe2\x80\x99t see so they motioned to me instead so I handed it to h\xe2\x80\xa6 https://t.co/WkSkwX1qWe',0.0,0.0
b'Axe is Melee',0.0,0.0
b'RT @PlutoRL: *streamer streaming*\n\nfamily realizing theyre on camera: https://t.co/yUhiwyISGM',0.0,0.0
b'.@iBDWSSBM deserves the world\n\nI think he\xe2\x80\x99s gonna have quite the career in smash. \n\nI\xe2\x80\x99m gonna have to change some t\xe2\x80\xa6 https://t.co/CHF1O16ypq',0.0,0.0
b'lmfao',0.0,0.0
b'the duality of man https://t.co/Xq9ss3vwyI',0.0,0.0
b'Watching Summit Mafia Town is like a car accident in slow motion',-0.30000000000000004,0.39999999999999997
b'RT @BTSsmash: Who saw that coming? \xf0\x9f\x98\x82\n\n\xf0\x9f\x93\xba https://t.co/gTvtiwXfa6\n\xf0\x9f\x8e\xae https://t.co/gnrPDO6SNb https://t.co/CnVuEO63Zq',0.0,0.0
b'I hate being hungrybox',-0.8,0.9
b'Blood is technically a liquid \n\nSo Team Liquid just partnered up with @BCAbloodcenters \n\nJust makes too much sense\xe2\x80\xa6 https://t.co/HWLm4nxUgA',0.2,0.2
"b""RT @HiteiGG: I've played this game so many times and still never clocked that this painting had the Song of Storms in it https://t.co/UeZsu\xe2\x80\xa6""",-0.4,0.4
"b'GGs Raptors. \n\nBasketball is so sick, such a damn crazy finals this year https://t.co/Gtgh3PZHhI'",-0.35714285714285715,0.9285714285714286
b'@LumpyTouch @C9Mang0 @TSM_Leffen @Wizzrobe @PG_Zain @aMSaRedyoshi @TempoAxe @Drephen @TrifSmash @HugS86 Anywhere I\xe2\x80\xa6 https://t.co/fTB0Cgp22L',0.0,0.0
b'@C9Mang0 Tell me more \xf0\x9f\xa4\x94',0.0,0.0
b'@Kitana_Prime @Louffy086 Vanellope von Schweetz would be absolutely SS Tier \n\nGlitch canceling is just too powerful in any fighter',0.0,0.0
b'@mach1alex19 @BTSsmash \xf0\x9f\x92\xaa',0.0,0.0
"b'RT @BTSsmash: Clutchbox coming in strong any time, any place, and any GAME @LiquidHbox #SmashSummit https://t.co/bxNEmmcofZ'",0.016666666666666635,0.5666666666666667
b'Sometimes things go well\n\nSometimes things don\xe2\x80\x99t go the way you want \n\nsometimes life 4-stocks your day\n\n&amp; it happe\xe2\x80\xa6 https://t.co/OEEXmsdaF1',0.0,0.0
b'@CLG_PewPewU I like this tweet Kevin',0.0,0.0
b'@C9Mang0 answer your fb messages \n\n:(',0.0,0.0
b'RT @BTSsmash: The #SmashSummit 8 poster IS COMPLETE!\n\nStop by The Shop and pick one up now- either signed by all the competitors or just pl\xe2\x80\xa6',0.0,0.0
"b'With 123 Likes at the moment of announcement, congrats to @Josiahbruh for predicting Banjo-Kazooie correctly and wi\xe2\x80\xa6 https://t.co/yX2rZ2z4vO'",0.0,0.0
b'@WaDiRob Count the likes\n\nMy mans Josiah did you dirty \xf0\x9f\x92\x80 https://t.co/D6LxPJS5d6',0.0,0.0
b'I can\xe2\x80\x99t believe locus is dead https://t.co/I0zMicl30v',-0.2,0.4
"b""RT @Sora_Sakurai: Made you wait. He's Back!! #\xe3\x82\xb9\xe3\x83\x9e\xe3\x83\x96\xe3\x83\xa9SP https://t.co/5b7hj4hotM""",0.0,0.0
"b""RT @ssbmhax: i'm playing smash 5 if there's banjo-kazooie""",0.0,0.0
b'BANJOOOOOOO',0.0,0.0
b'LIVE NOW \n\nhttps://t.co/DnzNKw06RN',0.0,0.0
b'GOING LIVE AT NOON \n\nhttps://t.co/DnzNKw06RN',0.13636363636363635,0.5
b'Final Desire: BANJO PLS FOR THE LOVE OF GOD',0.5,0.6
b'Final Prediction: Erdrick',0.0,0.0
"b'Bruh\n\nWell, I guess that means more basketball \n\nSo damn close too'",-0.3125,0.6875
b'BOARD MAN GETS PAID',0.0,0.0
b'must be nice',0.6,1.0
"b'Brawlhalla has $100,000 prize pool tournaments and now they just announced Finn and Jake from adventure time as the\xe2\x80\xa6 https://t.co/uptvVfOpi3'",0.0,0.0
"b'you can only have one in smash, but the other three will try to kill you for the rest of your life\n\nchoose wisely https://t.co/iOHAWiiiuu'",0.7,0.9
b'@2Saintt woke',0.0,0.0
b'my favorite kind of apple watch notifications \xe2\x9d\xa4\xef\xb8\x8f https://t.co/qumi1d9ikY',0.6,0.9
b'Congrats MOKY!!!',0.0,0.0
b'RT @LiquidHbox: how to ensure your game sells MILLIONS https://t.co/zNqxrtlguJ',-0.4,0.4
"b'Project Scarlett, first edition \n\nAlso known as the XBOX PS1'",0.25,0.3333333333333333
b'how to ensure your game sells MILLIONS https://t.co/zNqxrtlguJ',-0.4,0.4
b'Watching Microsoft Conference \n\nThen watching the Mango \n\nhttps://t.co/DnzNKw06RN https://t.co/Q0TUMODpb5',0.0,0.0
"b'RT @DariusExMachina: Got my first @edgeonline magazine, and they put a picture of @C9Mang0 next to a quote of @LiquidHbox... CmonBruh... ht\xe2\x80\xa6'",0.125,0.16666666666666666
b'When you just started streaming but twitch chat is down. \n\nI\xe2\x80\x99m just gonna talk to myself. Subs and donations still\xe2\x80\xa6 https://t.co/vwUZxq3bAZ',0.0,0.0
"b'RT @AmiiboKing313: Smash/FGC Community I need your assistance! On 06/22/19 I will be hosting at ""Battle Blaze Cup"" in Waterford,MI. Smash U\xe2\x80\xa6'",0.0,0.0
"b'@RealKidPoker It\xe2\x80\x99s from a movie - Force Majeure (really great film too)\n\nIn fact, this scene is the center of the entire plot.'",0.35000000000000003,0.425
"b""RT @TeamLiquid: This month's Jersey Thursdays giveaway features none other than the best Melee playing foodie in the world, @LiquidHbox!\n\nC\xe2\x80\xa6""",1.0,0.3
b'I honestly love commentating \xf0\x9f\x8c\xb8 \n\ncredit: @Delta52_ https://t.co/nKmzIGSl46',0.5,0.6
"b'You should have seen the rehearsals, Wizzy kept messing up his lines and losing his script https://t.co/KiwNCsYUJX'",-0.175,0.175
b'Watching Pok\xc3\xa9mon Direct\n\nThen watching / analyzing my favorite Smash N Splash sets\n\nPic not related\xe2\x80\xa6 https://t.co/uEgGB841Sl',0.0,0.0
"b'RT @EON_gamingHD: Earlier this year, we worked with @LiquidHbox to bring Overlords of Orlando a full monitor Melee experience.\n\nNow, we, al\xe2\x80\xa6'",0.0,0.5
"b""Also Chernobyl memes are a thing and they're ending me https://t.co/o4Z32B7UWi""",0.0,0.0
b'@Dry_Kuri @jerseymikes @TeamLiquid i hope you win',0.8,0.4
"b'And yes, you can only pick one character. All or nothing.'",0.0,0.0
"b""Predict the very next #SmashBrosUltimate DLC correctly in a response to this tweet and I'll send one of these bad b\xe2\x80\xa6 https://t.co/u5VLiwT73X""",-0.3999999999999999,0.5555555555555555
b'@CEOJebailey @CEOGaming Been 9 years already. Damn',0.0,0.0
b'FYI:\n\nChernobyl is very likely the single best miniseries I have ever seen on television.\n\nA warning that it is MOR\xe2\x80\xa6 https://t.co/twxoIWhg7y',1.0,0.3
b'Playing with Puff in Elite. \n\nWith her MASSIVE 3.1.0 BUFFS \n\nhttps://t.co/DnzNKw06RN https://t.co/Wc8gTse2v7',0.0,0.0
b'The year is 2055. I\xe2\x80\x99ve succesfully become a surgeon after quitting Melee.\n\nI hear the flatline. I\xe2\x80\x99ve lost my first\xe2\x80\xa6 https://t.co/tzsnEDxjHx',0.0,0.0
"b""RT @HitBox_Sora: Fighting game #ASMR, inspired by @MarlinPie . \n\nThis one's for all the Marvel 3 lovers. #marvelives https://t.co/w1xxq84HrO""",-0.4,0.4
"b'My first time doing a Top 8 tricast like this for Ultimate, def apologize if it wasn\xe2\x80\x99t my best but I had a lot of f\xe2\x80\xa6 https://t.co/nXtrARDLmr'",0.625,0.31666666666666665
b'@alpharadtv where is the lie tho',0.0,0.0
b'@Wizzrobe you\xe2\x80\x99re insane',0.0,0.0
b'RT @LiquidHbox: things haven\xe2\x80\x99t been the same since the crab',0.0,0.0
b'I haven\xe2\x80\x99t felt that lost in a matchup in years\n\nGGs @Wizzrobe \n\nMelee never fails to surprise',0.25,0.29999999999999993
b'it\xe2\x80\x99s pretty cute not gonna lie',0.5,1.0
b'someone just handed me this while I was watching PM finals and walked away before I could say anything https://t.co/Qq59WmzwOP',0.0,1.0
"b'@ArmadaUGS gonna DM you, I need some tips'",0.0,0.0
b'@tylerthecreator IGOR is incredible \nThank you for making it \nAnd for taking more chances in your music',0.0,0.0
b'Oh my god he did it https://t.co/i9EVLwlX3a',0.0,0.0
b'I\xe2\x80\x99m not even going to wait for it to happen\n\nRegardless if he manages to be the first (?) player to EVER make Top 8\xe2\x80\xa6 https://t.co/3TGlSwfS6G',0.375,0.41666666666666663
b'just saw the bracket https://t.co/PPyMJxc8ML',0.0,0.0
"b'So far, I\xe2\x80\x99ve been pressing the correct buttons this weekend'",0.1,1.0
b'RT @BurgerManMark: Thanks for dinner @LiquidHbox and @TeamLiquid !!! https://t.co/w8XnumvQZb',0.0,0.0
b'@PG_Plup Bro that just means 6 hours of water park fun #calculated',-0.0062500000000000056,0.44375
b'@rishissb \xf0\x9f\x98\xa5\n\nHope everything gets resolved',0.0,0.0
b'They buffed Jigglypuff\xe2\x80\x99s jab \n\nI\xe2\x80\x99m winning EVO',0.8,0.4
b'12 PICHU NERFS \n1 PICHU BUFF \n\nNintendo exterminated the rat \xf0\x9f\x92\x80 https://t.co/wc7DMXV8Ix',0.0,0.0
b'@Anti Holy shit',-0.2,0.8
b'@RedWithSomeBlue IT DOES',0.0,0.0
b'The VIP badges this year are made of wood and custom etched \n\nSmash N Splash 5 is about to be SICK https://t.co/7m3mAdtIDS',-0.7142857142857143,0.8571428571428571
b'RT @seupo: girls night out \xf0\x9f\x98\x8c\xf0\x9f\x92\x85\xf0\x9f\x8f\xbb https://t.co/g5BMnrFc0Q',0.0,0.0
b'@theSirToasty This show is quietly godlike \n\nIce Bear is op',0.0,0.0
b'@MVG_Mew2King some jacob zimmerslam guy \n\nwho should start entering melee singles again \n\n:)',0.0,0.0
b'Posting it today bc @GRsmashYT has a new vid out for it\n\nhttps://t.co/sY1cJpRv4v',0.0,0.0
"b""this really was the clutchest thing I've ever done\n\nPeople will say EVO 2016 Reset was more clutch but this Game 10\xe2\x80\xa6 https://t.co/65KTQ9Xrtx""",-0.4,0.4
"b""@AdmiralFunk @zerowondering Thank you - I was thinking of Kaiji,\n\nHOWEVER Akagi is also insane\n\nI've never been so\xe2\x80\xa6 https://t.co/wOo2FdKtGe""",0.0,0.0
"b'@zerowondering This show is wild, the RPS arc is insanity'",0.1,0.4
b'@PG_ESAM @Vayseth_ @Deezus_Walks @firstwefeast @AstroPancakes @seanseaevans I think I\xe2\x80\x99m just gonna rip this off bla\xe2\x80\xa6 https://t.co/jWEd8I9YBj',0.0,0.0
"b""can't believe I JUST discovered this new Puff combo\n\nsing -&gt; forward smash -&gt; sell out\n\ncrazy effective on tri-plat\xe2\x80\xa6 https://t.co/RBj6iMLOA9""",0.13636363636363635,0.45454545454545453
b'RT @LiquidHbox: I need this jigglypuff shirt yesterday https://t.co/21XpRipzDh',0.0,0.0
b'I need this jigglypuff shirt yesterday https://t.co/21XpRipzDh',0.0,0.0
b'RT @not_esports: LMAO @LiquidHbox \n\nhttps://t.co/pSxD5ZYfZq https://t.co/2ixIGZRsQs',0.6,1.0
b'Watching the most ridiculous ultimate sets I can think of \n\nMaybe some @Maister_SSB \xf0\x9f\x91\x80\n\nThen Melee practice \xf0\x9f\x98\x88\n\nhttps://t.co/DnzNKw06RN',0.0,0.0
b'@lloD74 \xf0\x9f\x98\xae\xf0\x9f\x98\xae\xf0\x9f\x98\xae\n\nVids? You\xe2\x80\x99re crazy man',0.0,0.0
b'hey again it\xe2\x80\x99s your friendly neighborhood jigglypuff player just giving away some Jersey Mikes goodness\n\nRetweet th\xe2\x80\xa6 https://t.co/f0IxyJMkxv',0.0,0.0
b'@SmashStudiosGG @thesidehonk @MomoCon \xf0\x9f\x98\x8e',0.0,0.0
b'Memorial Day stream\n\nWatching my favorite MomoCon sets \n\nand drinking spicy water \n\nhttps://t.co/DnzNKw06RN https://t.co/zOXblAkR3i',0.0,0.0
b'Jigglypuff in the next Ultimate Patch 3.1.0. \n\nEXPECTATIONS:\n\n1. No-turnaround back air\n2. Increased weight\n3. Stro\xe2\x80\xa6 https://t.co/nwM9uXNpBG',0.0,0.0
b'Tier List for names that are the most fun to shout out really loud to get a crowd hype:\n\nS: MkLeo\n\nB: everyone else\n\nGrats @Mkleosb \xf0\x9f\x8f\x86',0.2,0.5
b':) https://t.co/t4vBKw4kqn',0.0,0.0
"b'@TrifSmash With that kind of campaign, you deserve it. \n\nSee you there bud!'",0.6,0.9
"b'After playing him online and going 1-25 versus him...\n\nI knew this guy was nuts. \n\nLast night, I called\xe2\x80\xa6 https://t.co/PHTvwnjJ7r'",0.0,0.0
"b'RT @LiquidHbox: I won MomoCon :)\n\nHappy I played well, feeling better about Smash n Splash now\n\nMost likely not gonna enter Ultimate single\xe2\x80\xa6'",0.5,0.5
b'VIKKIBOX MOMOCON TOP 32 COMMENTARY \n\nhttps://t.co/TDpvSAouI8 https://t.co/nyclnejx7R',0.5,0.5
b'RT @VikkiKitty: Whatcha doin? You should be watching MomoCon cause we getting into the good part of bracket \xf0\x9f\x91\x80 \nhttps://t.co/1AeHlTrWiE http\xe2\x80\xa6',0.7,0.6000000000000001
b'@ForrestSSBM \xf0\x9f\x92\x9a',0.0,0.0
